date,TAIKOUSDT,SCRTUSDT,AIXBTUSDT,AVAUSDT,KSMUSDT,IMXUSDT,RDNTUSDT,YGGUSDT,GRTUSDT,SAGAUSDT,TRBUSDT,COMPUSDT,PEPEUSDT,VTHOUSDT,ATAUSDT,XAIUSDT,WOOUSDT,TNSRUSDT,1000XECUSDT,DOTUSDT,JASMYUSDT,ZILUSDT,AGLDUSDT,KASUSDT,HOTUSDT,ZRXUSDT,AGIUSDT,WLDUSDT,ACXUSDT,ANKRUSDT
2024-08-04 20:00:00,1.8768,,,,17.77,1.1315,0.06861,0.3506,0.14711,1.1951,57.017,41.99,8.3689e-06,,0.0726,0.2341,0.13844,0.3598,0.03249,4.781,0.023113,0.0137,0.7372,0.17242,0.001366,0.2953,,1.6818,,0.0246
2024-08-04 21:00:00,1.877,,,,17.73,1.1243,0.06782,0.3494,0.1458,1.1932,56.774,41.48,8.2587e-06,,0.0723,0.2312,0.1387,0.3544,0.03219,4.75,0.022762,0.01367,0.733,0.17221,0.001352,0.2927,,1.6688,,0.02446
2024-08-04 22:00:00,1.8768,,,,17.74,1.124,0.06785,0.3473,0.14593,1.1886,56.987,41.22,8.2417e-06,,0.0724,0.2305,0.1388,0.3538,0.03216,4.756,0.022759,0.01373,0.7335,0.17358,0.001362,0.2935,,1.6687,,0.02451
2024-08-04 23:00:00,1.8571,,,,17.57,1.0994,0.0664,0.3395,0.14364,1.175,55.902,40.71,8.0913e-06,,0.0711,0.2248,0.13694,0.3476,0.03159,4.681,0.022444,0.0135,0.7225,0.168,0.001341,0.2881,,1.6364,,0.02418
2024-08-05 00:00:00,1.7179,,,,16.89,1.0573,0.06364,0.3229,0.13631,1.1606,53.394,38.76,7.7489e-06,,0.0684,0.2159,0.13073,0.3337,0.02988,4.463,0.021688,0.01288,0.6946,0.15861,0.001285,0.2757,,1.5902,,0.02309
2024-08-05 01:00:00,1.6194,,,,15.77,1.0002,0.05933,0.2956,0.12708,1.0599,48.117,36.54,7.1993e-06,,0.0634,0.1991,0.1201,0.2965,0.02841,4.107,0.02038,0.01197,0.6459,0.15755,0.001208,0.2553,,1.4917,,0.02169
2024-08-05 02:00:00,1.6493,,,,15.76,1.0172,0.05972,0.2976,0.12729,1.0406,48.643,36.56,7.165e-06,,0.0643,0.2014,0.12185,0.2956,0.02835,4.133,0.02035,0.01214,0.6508,0.16087,0.001214,0.256,,1.501,,0.02184
2024-08-05 03:00:00,1.5956,,,,15.36,1.0009,0.05829,0.2936,0.12459,1.0267,47.675,35.99,7.0296e-06,,0.0633,0.2007,0.11947,0.2863,0.02806,4.002,0.019767,0.01182,0.6376,0.15429,0.001195,0.2512,,1.4681,,0.02138
2024-08-05 04:00:00,1.6008,,,,15.43,1.0046,0.059,0.291,0.12386,1.0134,47.906,36.8,7.0284e-06,,0.0635,0.2008,0.11988,0.2835,0.02811,3.973,0.019365,0.01195,0.6437,0.15157,0.001192,0.252,,1.4826,,0.02151
2024-08-05 05:00:00,1.5881,,,,15.18,0.987,0.05765,0.2826,0.12268,1.0136,46.977,36.52,6.8829e-06,,0.0631,0.1982,0.11785,0.2739,0.02772,3.918,0.0188,0.01173,0.6311,0.15028,0.001181,0.2468,,1.4624,,0.02133
2024-08-05 06:00:00,1.5147,,,,14.65,0.9606,0.05658,0.2739,0.11954,0.9669,45.297,35.73,6.5521e-06,,0.0609,0.1929,0.11491,0.2676,0.02715,3.818,0.018174,0.01135,0.6101,0.14007,0.001147,0.2413,,1.4213,,0.02097
2024-08-05 07:00:00,1.5849,,,,15.4,1.0123,0.05875,0.2848,0.12575,0.979,45.89,37.26,6.8356e-06,,0.0645,0.2019,0.12239,0.2749,0.02815,4.017,0.018633,0.01182,0.6341,0.15156,0.00119,0.252,,1.5075,,0.02207
2024-08-05 08:00:00,1.5458,,,,15.13,0.9873,0.058,0.2794,0.12419,0.9395,45.355,36.89,6.5871e-06,,0.064,0.1998,0.12114,0.2693,0.0277,3.912,0.018065,0.01162,0.6295,0.14653,0.001172,0.2471,,1.4886,,0.0218
2024-08-05 09:00:00,1.5308,,,,15.22,0.9871,0.05768,0.2781,0.12412,0.9094,44.966,36.72,6.5521e-06,,0.0641,0.1985,0.12228,0.2654,0.02762,3.962,0.01792,0.01161,0.6316,0.14212,0.001184,0.2466,,1.4838,,0.02197
2024-08-05 10:00:00,1.4922,,,,14.79,0.9525,0.05579,0.2653,0.11974,0.8782,43.156,35.49,6.1283e-06,,0.0621,0.1919,0.11814,0.2576,0.02691,3.849,0.016523,0.01128,0.6117,0.13524,0.00115,0.2399,,1.4394,,0.0213
2024-08-05 11:00:00,1.491,,,,14.79,0.9522,0.05607,0.2633,0.11992,0.8645,43.441,35.54,6.1801e-06,,0.0624,0.1915,0.11868,0.2575,0.0269,3.885,0.016477,0.01133,0.6133,0.13924,0.001154,0.2408,,1.4429,,0.02131
2024-08-05 12:00:00,1.4476,,,,14.49,0.9272,0.05496,0.2561,0.11688,0.8581,42.33,34.34,6.1373e-06,,0.0611,0.1895,0.11518,0.2528,0.02645,3.822,0.016244,0.01105,0.6016,0.1303,0.001125,0.2353,,1.4334,,0.02071
2024-08-05 13:00:00,1.5306,,,,15.54,0.9958,0.05853,0.2725,0.1241,0.9164,44.764,36.43,6.6144e-06,,0.0648,0.2054,0.1233,0.2686,0.02847,4.06,0.018149,0.01176,0.6418,0.13225,0.001212,0.2493,,1.5613,,0.02218
2024-08-05 14:00:00,1.5774,,,,16.19,1.0281,0.06111,0.281,0.13037,0.9271,46.936,38.0,7.0199e-06,,0.0672,0.2096,0.12864,0.2748,0.02933,4.182,0.018943,0.01219,0.6692,0.15255,0.001254,0.2583,,1.5909,,0.02306
2024-08-05 15:00:00,1.6621,,,,16.39,1.0512,0.06213,0.2905,0.13434,0.9404,47.292,38.78,7.1659e-06,,0.0679,0.2114,0.13125,0.2792,0.02959,4.236,0.019691,0.01245,0.68,0.15327,0.001276,0.2619,,1.6478,,0.02342
2024-08-05 16:00:00,1.639,,,,16.18,1.0537,0.06124,0.2919,0.13404,0.9266,46.721,37.82,7.2032e-06,,0.0676,0.2078,0.13147,0.2774,0.02969,4.184,0.019564,0.01245,0.6809,0.15241,0.001274,0.2616,,1.622,,0.02341
2024-08-05 17:00:00,1.6598,,,,16.08,1.0708,0.06126,0.2938,0.13559,0.9361,46.946,37.93,7.2719e-06,,0.068,0.2076,0.13237,0.2806,0.02969,4.227,0.019662,0.01254,0.6828,0.15362,0.001283,0.264,,1.6358,,0.02365
2024-08-05 18:00:00,1.6123,,,,15.64,1.0326,0.06011,0.2847,0.13052,0.9056,45.2,36.72,6.9693e-06,,0.0658,0.2012,0.12754,0.2688,0.02881,4.087,0.018825,0.01217,0.6587,0.14764,0.001234,0.2558,,1.5721,,0.02274
2024-08-05 19:00:00,1.6377,,,,15.84,1.043,0.06066,0.2864,0.13161,0.9186,45.548,37.37,7.0758e-06,,0.0662,0.2034,0.1292,0.2709,0.02899,4.118,0.018974,0.01234,0.6642,0.14987,0.001242,0.2603,,1.6008,,0.02297
2024-08-05 20:00:00,1.6657,,,,15.89,1.0541,0.06119,0.2881,0.13303,0.9206,46.201,37.78,7.1319e-06,,0.0663,0.204,0.13063,0.273,0.02931,4.172,0.019258,0.01244,0.6662,0.15465,0.001243,0.2617,,1.599,,0.0231
2024-08-05 21:00:00,1.6418,,,,15.93,1.0497,0.06099,0.2875,0.13185,0.9124,45.983,37.45,7.0709e-06,,0.0662,0.2034,0.13019,0.2743,0.02849,4.187,0.019091,0.01236,0.6647,0.15529,0.001242,0.2609,,1.5905,,0.02306
2024-08-05 22:00:00,1.6761,,,,16.11,1.0574,0.06152,0.2911,0.13329,0.9235,46.342,38.05,7.2264e-06,,0.0663,0.2054,0.13182,0.2781,0.02883,4.236,0.019449,0.01251,0.6703,0.15738,0.001258,0.264,,1.6057,,0.02327
2024-08-05 23:00:00,1.6502,,,,15.98,1.0424,0.0611,0.2855,0.13104,0.9205,46.053,37.79,7.04e-06,,0.0663,0.2017,0.13017,0.2748,0.02848,4.19,0.019028,0.01235,0.6596,0.15452,0.001247,0.2606,,1.5748,,0.02309
2024-08-06 00:00:00,1.7161,,,,16.82,1.0995,0.06502,0.3091,0.13857,1.0264,49.319,39.7,7.6468e-06,,0.0693,0.2149,0.13671,0.2964,0.02985,4.377,0.020453,0.013,0.6998,0.16388,0.001309,0.2741,,1.6624,,0.02403
2024-08-06 01:00:00,1.7127,,,,16.66,1.0907,0.06453,0.3126,0.1373,1.0247,49.174,39.54,7.6226e-06,,0.0684,0.2159,0.13506,0.3064,0.02956,4.355,0.020421,0.01291,0.697,0.16293,0.001301,0.2732,,1.6647,,0.02383
2024-08-06 02:00:00,1.7578,,,,16.62,1.1021,0.06463,0.3176,0.13743,1.0078,49.456,39.66,7.7038e-06,,0.0689,0.2187,0.13478,0.3084,0.02984,4.332,0.020684,0.0129,0.6985,0.16542,0.001306,0.2742,,1.69,,0.02399
2024-08-06 03:00:00,1.7372,,,,16.59,1.1036,0.06462,0.3123,0.13676,0.9826,48.851,39.38,7.6663e-06,,0.0686,0.2166,0.13379,0.3058,0.02968,4.335,0.020617,0.01287,0.6873,0.16335,0.001305,0.273,,1.6787,,0.02392
2024-08-06 04:00:00,1.7458,,,,16.85,1.1175,0.06515,0.313,0.13697,1.021,49.403,39.56,7.954e-06,,0.0691,0.2174,0.13522,0.3056,0.02974,4.372,0.021184,0.01294,0.697,0.16794,0.001312,0.2754,,1.7122,,0.02409
2024-08-06 05:00:00,1.7697,,,,17.1,1.1326,0.06623,0.3198,0.1395,1.0337,50.495,39.5,8.11e-06,,0.0704,0.2203,0.13651,0.3116,0.03036,4.421,0.021782,0.01312,0.7082,0.1678,0.001329,0.2798,,1.7363,,0.02443
2024-08-06 06:00:00,1.7573,,,,17.17,1.1243,0.06596,0.3185,0.13903,1.015,51.7,39.46,8.0409e-06,,0.0705,0.2199,0.13681,0.3143,0.03012,4.41,0.021396,0.01311,0.7076,0.17091,0.001347,0.28,,1.732,,0.02444
2024-08-06 07:00:00,1.7482,,,,17.1,1.1332,0.0663,0.3162,0.14031,1.0228,53.553,39.36,8.0327e-06,,0.0702,0.2193,0.13719,0.3142,0.03019,4.43,0.021561,0.01316,0.7084,0.17304,0.001343,0.2812,,1.7385,,0.02447
2024-08-06 08:00:00,1.6832,,,,16.67,1.104,0.0647,0.3082,0.1365,0.9851,51.608,38.43,7.7651e-06,,0.0692,0.2136,0.13367,0.3051,0.02926,4.341,0.021066,0.01284,0.6898,0.16582,0.001303,0.2739,,1.6903,,0.02389
2024-08-06 09:00:00,1.6858,,,,16.72,1.1173,0.06488,0.3096,0.13667,0.9949,50.489,38.29,7.7744e-06,,0.0689,0.2138,0.13397,0.3052,0.02941,4.356,0.02126,0.01286,0.6945,0.16411,0.001306,0.2741,,1.6966,,0.02398
2024-08-06 10:00:00,1.6941,,,,16.74,1.1129,0.06514,0.3088,0.13578,1.0046,50.363,38.05,7.693e-06,,0.0689,0.2134,0.13356,0.3084,0.02914,4.344,0.02107,0.01282,0.6931,0.16023,0.001298,0.2742,,1.6829,,0.02398
2024-08-06 11:00:00,1.6922,,,,16.76,1.1153,0.06465,0.3085,0.13531,0.9855,50.87,37.9,7.645e-06,,0.0686,0.2124,0.13351,0.3091,0.02924,4.341,0.02144,0.01277,0.6924,0.16226,0.001294,0.2725,,1.6867,,0.02394
2024-08-06 12:00:00,1.6723,,,,16.67,1.1099,0.0644,0.3088,0.13401,0.9926,51.818,37.78,7.5669e-06,,0.0687,0.2125,0.1329,0.311,0.029,4.317,0.021047,0.01275,0.6899,0.15969,0.001292,0.2704,,1.67,,0.0238
2024-08-06 13:00:00,1.6763,,,,16.64,1.1139,0.06476,0.3109,0.13476,1.004,52.18,38.24,7.584e-06,,0.0688,0.2137,0.13372,0.3157,0.02916,4.31,0.020647,0.01276,0.6936,0.16051,0.0013,0.2714,,1.6594,,0.02387
2024-08-06 14:00:00,1.7177,,,,17.15,1.1433,0.06637,0.3212,0.13941,1.0588,56.42,38.99,7.8698e-06,,0.0702,0.2226,0.13774,0.3446,0.03001,4.412,0.021163,0.01303,0.7113,0.1667,0.001338,0.2783,,1.7138,,0.02443
2024-08-06 15:00:00,1.7181,,,,17.21,1.1501,0.06658,0.3224,0.1389,1.0421,57.637,39.16,7.8745e-06,,0.0703,0.223,0.13861,0.3496,0.03005,4.484,0.021336,0.01308,0.7112,0.16666,0.001339,0.2797,,1.7254,,0.02454
2024-08-06 16:00:00,1.7324,,,,17.19,1.1559,0.06727,0.3229,0.14033,1.0262,61.062,39.45,8.0198e-06,,0.0706,0.2228,0.13943,0.3371,0.0302,4.522,0.0216,0.01317,0.717,0.16856,0.00134,0.2802,,1.719,,0.02459
2024-08-06 17:00:00,1.7116,,,,17.03,1.138,0.06594,0.3197,0.13826,1.0167,59.194,40.2,7.8397e-06,,0.0698,0.2198,0.13643,0.3329,0.02993,4.527,0.021258,0.01307,0.712,0.16444,0.001328,0.2775,,1.6965,,0.02435
2024-08-06 18:00:00,1.7208,,,,17.05,1.1454,0.06616,0.3218,0.13903,1.0169,58.228,40.21,7.8982e-06,,0.0702,0.2206,0.13756,0.3357,0.03009,4.562,0.021465,0.0131,0.716,0.16483,0.001337,0.2803,,1.6878,,0.02448
2024-08-06 19:00:00,1.7155,,,,17.03,1.1377,0.06596,0.3222,0.13872,1.0126,58.649,40.53,7.8714e-06,,0.0702,0.2208,0.13737,0.3305,0.02995,4.546,0.021556,0.01308,0.7168,0.16202,0.001335,0.2795,,1.6639,,0.02443
2024-08-06 20:00:00,1.7221,,,,17.02,1.1388,0.06624,0.322,0.1386,1.0147,59.201,39.96,7.884e-06,,0.0704,0.2212,0.1378,0.3326,0.0299,4.508,0.021594,0.01312,0.7161,0.16297,0.001339,0.2805,,1.659,,0.02439
2024-08-06 21:00:00,1.7343,,,,17.0,1.1397,0.06629,0.3253,0.13876,1.0165,58.825,39.91,7.9058e-06,,0.0704,0.2216,0.13801,0.3338,0.02995,4.538,0.021533,0.01314,0.7177,0.16258,0.001336,0.2812,,1.6705,,0.02451
2024-08-06 22:00:00,1.7149,,,,16.93,1.1382,0.06612,0.324,0.13843,1.0095,57.702,39.77,7.8084e-06,,0.0702,0.2199,0.13712,0.3325,0.02983,4.511,0.021183,0.01311,0.7142,0.16048,0.001321,0.2807,,1.6558,,0.02439
2024-08-06 23:00:00,1.7032,,,,16.79,1.1403,0.06513,0.3212,0.13726,0.9987,57.483,39.42,7.7318e-06,,0.0695,0.2187,0.13672,0.3314,0.02968,4.505,0.021196,0.01302,0.7158,0.16085,0.00132,0.2792,,1.6456,,0.02432
2024-08-07 00:00:00,1.7092,,,,16.84,1.1425,0.06551,0.3223,0.13766,0.9994,56.879,39.19,7.7033e-06,,0.0702,0.2192,0.13687,0.3315,0.02973,4.528,0.021142,0.01307,0.7145,0.16001,0.001326,0.2803,,1.6524,,0.02433
2024-08-07 01:00:00,1.7461,,,,17.09,1.1733,0.06687,0.3281,0.14056,1.0155,57.715,40.13,7.9057e-06,,0.0713,0.2229,0.13957,0.3352,0.03025,4.579,0.021608,0.01329,0.7286,0.16315,0.001353,0.286,,1.683,,0.0247
2024-08-07 02:00:00,1.7419,,,,16.92,1.1624,0.06664,0.3254,0.13919,1.0089,57.922,39.88,7.8747e-06,,0.0712,0.2234,0.13879,0.3318,0.03012,4.525,0.021537,0.01314,0.7267,0.16309,0.001343,0.2832,,1.6794,,0.02446
2024-08-07 03:00:00,1.741,,,,17.04,1.1609,0.06699,0.3246,0.14032,1.0176,57.637,39.73,7.9984e-06,,0.0711,0.2251,0.13936,0.3323,0.03017,4.539,0.021559,0.01324,0.7273,0.16396,0.001353,0.286,,1.6945,,0.02458
2024-08-07 04:00:00,1.7478,,,,17.08,1.1677,0.06703,0.325,0.14076,1.0299,57.596,39.82,8.1392e-06,,0.0718,0.2277,0.13963,0.3353,0.03015,4.555,0.021797,0.01325,0.7348,0.16372,0.001356,0.2852,,1.6914,,0.02457
2024-08-07 05:00:00,1.7329,,,,17.08,1.1633,0.06655,0.3239,0.13962,1.019,57.043,39.46,8.1538e-06,,0.0718,0.223,0.13986,0.3335,0.03008,4.559,0.021756,0.01321,0.7341,0.16285,0.001351,0.2857,,1.6799,,0.02445
2024-08-07 06:00:00,1.727,,,,16.96,1.1634,0.06664,0.3222,0.14017,0.9978,56.288,39.51,8.0189e-06,,0.0717,0.2235,0.1394,0.3312,0.03007,4.554,0.021664,0.01318,0.7366,0.16171,0.001353,0.2849,,1.6807,,0.02441
2024-08-07 07:00:00,1.7238,,,,16.94,1.1572,0.06644,0.3199,0.13991,0.9976,56.716,39.7,8.0465e-06,,0.0714,0.2232,0.13959,0.334,0.02998,4.566,0.021636,0.01321,0.7383,0.16144,0.001348,0.2922,,1.6791,,0.02446
2024-08-07 08:00:00,1.7478,,,,16.97,1.1623,0.06657,0.3228,0.14063,0.9999,56.53,39.87,8.2425e-06,,0.0716,0.2231,0.1405,0.3345,0.03006,4.555,0.0221,0.01321,0.7416,0.16319,0.00136,0.2987,,1.6868,,0.02454
2024-08-07 09:00:00,1.7278,,,,16.96,1.1525,0.06631,0.322,0.14061,0.9925,56.263,39.59,8.2695e-06,,0.0717,0.222,0.14113,0.3328,0.03024,4.592,0.022375,0.01327,0.7432,0.16344,0.001363,0.2913,,1.6844,,0.02456
2024-08-07 10:00:00,1.7249,,,,16.9,1.1527,0.06636,0.3181,0.14039,0.9943,56.287,39.41,8.1952e-06,,0.0716,0.2205,0.14124,0.3323,0.03012,4.569,0.022699,0.01324,0.7479,0.1653,0.001367,0.2925,,1.6793,,0.02449
2024-08-07 11:00:00,1.7094,,,,16.77,1.146,0.06556,0.3139,0.13862,0.9793,56.059,38.87,8.0297e-06,,0.0715,0.217,0.13946,0.3266,0.02999,4.535,0.022256,0.01314,0.7355,0.16207,0.001353,0.2909,,1.6539,,0.02422
2024-08-07 12:00:00,1.7246,,,,16.95,1.1512,0.06613,0.32,0.1402,0.9949,56.4,39.07,8.127e-06,,0.072,0.2204,0.14047,0.3326,0.03108,4.621,0.022919,0.01326,0.7499,0.16335,0.001368,0.2902,,1.6663,,0.02442
2024-08-07 13:00:00,1.7006,,,,16.79,1.1417,0.06571,0.317,0.13955,0.9783,55.843,38.66,8.0406e-06,,0.0715,0.2192,0.13946,0.3301,0.0305,4.56,0.022819,0.01313,0.7384,0.16256,0.001351,0.2867,,1.6452,,0.02422
2024-08-07 14:00:00,1.6503,,,,16.27,1.1081,0.06334,0.3081,0.13501,0.9291,54.379,37.8,7.7026e-06,,0.0697,0.2122,0.13517,0.3234,0.02963,4.495,0.02168,0.0128,0.7229,0.15803,0.00132,0.2783,,1.5762,,0.02368
2024-08-07 15:00:00,1.6542,,,,16.3,1.1071,0.06421,0.3085,0.13576,0.9511,54.577,37.92,7.7928e-06,,0.07,0.2119,0.13606,0.3219,0.02976,4.505,0.021606,0.01289,0.7252,0.15874,0.001327,0.2796,,1.5813,,0.0238
2024-08-07 16:00:00,1.646,,,,16.19,1.1025,0.06379,0.3074,0.13519,0.943,54.183,37.69,7.7295e-06,,0.0691,0.2116,0.13471,0.3224,0.02967,4.543,0.02154,0.01277,0.7187,0.15717,0.001319,0.2793,,1.5692,,0.0236
2024-08-07 17:00:00,1.6267,,,,16.19,1.094,0.06366,0.3062,0.13398,0.9375,53.888,37.67,7.6615e-06,,0.0689,0.2109,0.13372,0.3203,0.02942,4.554,0.02145,0.01269,0.715,0.15448,0.001311,0.2774,,1.571,,0.02352
2024-08-07 18:00:00,1.5987,,,,16.0,1.0781,0.06291,0.3014,0.13075,0.9275,53.083,37.32,7.4656e-06,,0.068,0.2072,0.13204,0.3167,0.02899,4.488,0.0209,0.01253,0.7063,0.15215,0.001295,0.2753,,1.5468,,0.02315
2024-08-07 19:00:00,1.6014,,,,16.09,1.0836,0.06325,0.3043,0.1302,0.9276,53.244,37.51,7.4799e-06,,0.0682,0.208,0.13229,0.3189,0.0291,4.576,0.021001,0.01257,0.7074,0.15293,0.0013,0.2789,,1.5506,,0.02321
2024-08-07 20:00:00,1.5895,,,,16.13,1.0805,0.06364,0.3036,0.12943,0.9196,53.22,37.43,7.4518e-06,,0.0682,0.2073,0.13239,0.3202,0.029,4.573,0.020682,0.01259,0.7081,0.15281,0.001297,0.2804,,1.5559,,0.02319
2024-08-07 21:00:00,1.595,,,,16.15,1.0942,0.06369,0.3038,0.12938,0.9155,53.513,37.51,7.4594e-06,,0.0686,0.208,0.13336,0.3228,0.02898,4.561,0.020586,0.01265,0.7135,0.15084,0.001307,0.2792,,1.5545,,0.02325
2024-08-07 22:00:00,1.5965,,,,16.13,1.0962,0.06366,0.3042,0.12868,0.9164,53.546,37.41,7.4114e-06,,0.0681,0.2071,0.13297,0.3226,0.02902,4.555,0.020515,0.01265,0.7136,0.15206,0.001308,0.2768,,1.5532,,0.02327
2024-08-07 23:00:00,1.5945,,,,16.06,1.0855,0.0633,0.3018,0.12829,0.9102,53.255,37.3,7.361e-06,,0.0679,0.2064,0.13234,0.3196,0.02889,4.567,0.020322,0.01261,0.7137,0.15281,0.001299,0.278,,1.5467,,0.02316
2024-08-08 00:00:00,1.6041,,,,16.0,1.0839,0.06349,0.3005,0.12912,0.9038,53.627,37.29,7.3405e-06,,0.0678,0.2055,0.13196,0.3165,0.02925,4.534,0.020274,0.01259,0.7075,0.15213,0.0013,0.2746,,1.5465,,0.02305
2024-08-08 01:00:00,1.6379,,,,16.69,1.1323,0.06594,0.3155,0.13422,0.9443,55.879,38.31,7.6604e-06,,0.0702,0.2184,0.13768,0.3304,0.0302,4.687,0.021319,0.01305,0.734,0.15861,0.001343,0.2836,,1.6073,,0.0238
2024-08-08 02:00:00,1.6902,,,,17.0,1.1529,0.06654,0.3215,0.13649,0.9693,56.251,39.05,7.873e-06,,0.0714,0.2196,0.13975,0.3359,0.03059,4.785,0.021449,0.01325,0.7507,0.15997,0.001361,0.2884,,1.6427,,0.0242
2024-08-08 03:00:00,1.6459,,,,16.78,1.1408,0.06571,0.3169,0.13474,0.9552,55.358,38.88,7.7521e-06,,0.071,0.2164,0.13822,0.3295,0.03029,4.73,0.021252,0.01308,0.7476,0.15726,0.00135,0.2844,,1.6171,,0.02395
2024-08-08 04:00:00,1.6403,,,,16.71,1.1361,0.06566,0.3193,0.13348,0.9635,55.28,38.91,7.7526e-06,,0.0708,0.2173,0.13879,0.33,0.03009,4.713,0.021147,0.01307,0.7456,0.1575,0.001352,0.2845,,1.6091,,0.02393
2024-08-08 05:00:00,1.6493,,,,16.83,1.1529,0.0664,0.3238,0.13468,0.9651,56.503,38.95,7.8319e-06,,0.0716,0.2195,0.13967,0.3355,0.03024,4.741,0.021445,0.01318,0.7513,0.15999,0.001365,0.2869,,1.6425,,0.02418
2024-08-08 06:00:00,1.6552,,,,16.89,1.1603,0.0663,0.3231,0.13406,0.9589,56.812,39.11,7.8064e-06,,0.0715,0.2182,0.13984,0.3377,0.03018,4.724,0.021393,0.01322,0.7568,0.16113,0.001364,0.2861,,1.6375,,0.02418
2024-08-08 07:00:00,1.643,,,,16.82,1.1486,0.06573,0.3197,0.13387,0.9421,56.527,38.9,7.7185e-06,,0.0711,0.2152,0.13909,0.3329,0.0299,4.717,0.021172,0.01308,0.7511,0.1597,0.00135,0.2848,,1.6209,,0.02405
2024-08-08 08:00:00,1.6493,,,,16.85,1.1528,0.06556,0.3203,0.1344,0.9547,56.765,39.08,7.8131e-06,,0.0713,0.216,0.13927,0.3353,0.03013,4.723,0.021334,0.01311,0.7527,0.1606,0.001357,0.2878,,1.6277,,0.02411
2024-08-08 09:00:00,1.6496,,,,16.84,1.1497,0.06555,0.3197,0.1339,0.9479,58.182,38.98,7.8221e-06,,0.0712,0.2157,0.13956,0.3358,0.03003,4.679,0.021199,0.01313,0.7513,0.16138,0.001351,0.2859,,1.6303,,0.02405
2024-08-08 10:00:00,1.6607,,,,16.84,1.1509,0.06566,0.3224,0.13435,0.952,57.137,38.84,7.852e-06,,0.0712,0.2169,0.13981,0.3366,0.0304,4.664,0.021211,0.01306,0.7499,0.16042,0.001352,0.2854,,1.6386,,0.02412
2024-08-08 11:00:00,1.6541,,,,16.71,1.1295,0.06546,0.3214,0.13365,0.949,55.812,38.88,7.8414e-06,,0.071,0.2162,0.13979,0.3343,0.03033,4.609,0.021158,0.01309,0.7493,0.15883,0.001349,0.2841,,1.6313,,0.02405
2024-08-08 12:00:00,1.6838,,,,16.79,1.137,0.06648,0.3261,0.1352,0.9612,56.143,39.3,8.0695e-06,,0.0721,0.219,0.14148,0.3393,0.03064,4.658,0.021472,0.0132,0.7562,0.16062,0.00136,0.2892,,1.6433,,0.02437
2024-08-08 13:00:00,1.668,,,,16.79,1.1309,0.0656,0.3239,0.13382,0.9481,55.887,39.1,7.8913e-06,,0.0718,0.2153,0.13971,0.3366,0.03034,4.669,0.021195,0.0132,0.7544,0.159,0.001351,0.2905,,1.6222,,0.02434
2024-08-08 14:00:00,1.7271,,,,17.18,1.1672,0.06717,0.3334,0.13791,0.9756,57.266,39.94,8.0958e-06,,0.0732,0.221,0.14325,0.3486,0.03106,4.734,0.022166,0.01349,0.7691,0.16452,0.001385,0.2951,,1.6679,,0.02485
2024-08-08 15:00:00,1.7244,,,,17.33,1.181,0.06735,0.3364,0.13988,0.9799,58.017,39.78,8.1254e-06,,0.0739,0.2222,0.14539,0.3497,0.03131,4.743,0.022307,0.0136,0.7739,0.16617,0.001396,0.2967,,1.6701,,0.02506
2024-08-08 16:00:00,1.7307,,,,17.44,1.1891,0.06832,0.3391,0.14101,1.0189,58.807,40.14,8.3307e-06,,0.0747,0.2257,0.14685,0.3488,0.03136,4.741,0.022396,0.01367,0.7736,0.16701,0.0014,0.3001,,1.6977,,0.02512
2024-08-08 17:00:00,1.7949,,,,17.32,1.1852,0.06777,0.3377,0.1397,0.9991,58.156,39.91,8.1665e-06,,0.0744,0.2228,0.1452,0.3442,0.03117,4.717,0.022083,0.01353,0.7695,0.1664,0.001389,0.2969,,1.6911,,0.02492
2024-08-08 18:00:00,1.7699,,,,17.32,1.1853,0.06767,0.3365,0.13892,1.0038,58.135,39.99,8.216e-06,,0.0743,0.2222,0.14579,0.3422,0.03134,4.752,0.02199,0.01356,0.7683,0.16728,0.001398,0.2962,,1.7033,,0.02496
2024-08-08 19:00:00,1.7572,,,,17.33,1.186,0.06785,0.3324,0.13874,1.005,58.023,39.82,8.1937e-06,,0.0745,0.2213,0.14562,0.3406,0.03132,4.752,0.022015,0.01356,0.7664,0.16523,0.001398,0.2972,,1.6816,,0.02496
2024-08-08 20:00:00,1.7604,,,,17.38,1.1937,0.06787,0.3356,0.13886,1.0143,58.631,39.89,8.3242e-06,,0.0748,0.2221,0.1463,0.3428,0.0314,4.745,0.022146,0.01362,0.7685,0.16478,0.001402,0.2978,,1.6867,,0.02502
2024-08-08 21:00:00,1.8294,,,,17.76,1.2203,0.06949,0.3474,0.14287,1.0638,60.278,40.8,8.5126e-06,,0.0763,0.2294,0.1502,0.3547,0.03209,4.836,0.02294,0.0139,0.7873,0.1689,0.001425,0.305,,1.7375,,0.02557
2024-08-08 22:00:00,1.826,,,,17.98,1.2306,0.07067,0.3551,0.14582,1.1444,60.653,41.09,8.8227e-06,,0.077,0.2341,0.15177,0.3622,0.03258,4.88,0.023408,0.01401,0.7963,0.17195,0.001447,0.3079,,1.7626,,0.02576
2024-08-08 23:00:00,1.8231,,,,18.0,1.2304,0.07042,0.3586,0.14627,1.1905,60.65,41.15,8.7604e-06,,0.077,0.2354,0.15228,0.3633,0.03249,4.877,0.023099,0.01404,0.7938,0.17031,0.001452,0.3078,,1.8546,,0.0257
